date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:08:44	28820/28820	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:42%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2015.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2015.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:45	38168/38168	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:42%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2016.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2016.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:45	28065/28065	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:43%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2017.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2017.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:46	26194/26194	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:44%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2018.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2018.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:46	23490/23490	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:44%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2019.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2019.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:47	34634/34634	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:45%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2020.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2020.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:47	26002/26002	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:45%20GMT	http://www.lithoguru.com/scientist/conferences/spie_diary_2022.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/spie_diary_2022.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:47	15204/15204	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:45%20GMT	http://www.lithoguru.com/scientist/conferences/PMJ_diary_2007.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/PMJ_diary_2007.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:48	9691/9691	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:46%20GMT	http://www.lithoguru.com/scientist/conferences/3beams_diary_2008.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/3beams_diary_2008.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:48	7268/7268	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:46%20GMT	http://www.lithoguru.com/scientist/conferences/EUV_workshop_diary_2008.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/EUV_workshop_diary_2008.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:48	8641/8641	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:46%20GMT	http://www.lithoguru.com/scientist/conferences/EUV_workshop_diary_2009.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/EUV_workshop_diary_2009.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:49	10998/10998	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:47%20GMT	http://www.lithoguru.com/scientist/conferences/bacus_diary_2009.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/bacus_diary_2009.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:49	13726/13726	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:47%20GMT	http://www.lithoguru.com/scientist/conferences/Prague_diary_2009.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/Prague_diary_2009.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:49	12090/12090	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:47%20GMT	http://www.lithoguru.com/scientist/conferences/3beams_diary_2011.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/3beams_diary_2011.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:50	9357/9357	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:48%20GMT	http://www.lithoguru.com/scientist/conferences/Semicon_West_2012.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/Semicon_West_2012.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:50	8476/8476	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:48%20GMT	http://www.lithoguru.com/scientist/conferences/NewZealand_2013.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/NewZealand_2013.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:50	10589/10589	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:48%20GMT	http://www.lithoguru.com/scientist/conferences/Litho_workshop_diary_2013.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/Litho_workshop_diary_2013.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:50	12366/12366	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:49%20GMT	http://www.lithoguru.com/scientist/conferences/Semicon_West_2016.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/Semicon_West_2016.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:51	9367/9367	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:49%20GMT	http://www.lithoguru.com/scientist/conferences/3beams_diary_2017.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/3beams_diary_2017.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:51	12099/12099	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:49%20GMT	http://www.lithoguru.com/scientist/conferences/photopolymer_diary_2017.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/photopolymer_diary_2017.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:51	13567/13567	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:50%20GMT	http://www.lithoguru.com/scientist/conferences/bacus_diary_2017.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/bacus_diary_2017.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:52	10222/10222	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:50%20GMT	http://www.lithoguru.com/scientist/conferences/MNE_diary_2017.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/MNE_diary_2017.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:52	9572/9572	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:50%20GMT	http://www.lithoguru.com/scientist/conferences/3beams_diary_2018.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/3beams_diary_2018.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:52	24839/24839	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:50%20GMT	http://www.lithoguru.com/scientist/conferences/bacus_EUV_diary_2019.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/bacus_EUV_diary_2019.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:53	13692/13692	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:51%20GMT	http://www.lithoguru.com/scientist/conferences/MNE_diary_2019.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/conferences/MNE_diary_2019.html	(from http://www.lithoguru.com/scientist/conferences.html)
02:08:54	272760/272760	---M--	200	added ('OK')	application/pdf	etag:%2242978-5096d17dd0800%22	http://www.lithoguru.com/scientist/litho_papers/2005_Thirty_Years_of_Lithography_Simulation.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/2005_Thirty_Years_of_Lithography_Simulation.pdf	(from http://www.lithoguru.com/scientist/lithohistory.html)
02:08:54	6567/6567	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:53%20GMT	http://www.lithoguru.com/scientist/litho_lite/bacus.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/bacus.html	(from http://www.lithoguru.com/scientist/litholite.html)
02:08:55	11742/11742	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:53%20GMT	http://www.lithoguru.com/scientist/litho_lite/How_I_Became_a_Lithographer.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/How_I_Became_a_Lithographer.html	(from http://www.lithoguru.com/scientist/litholite.html)
02:08:55	4636/4636	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:53%20GMT	http://www.lithoguru.com/scientist/litho_lite/ausschnitt/kit.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/ausschnitt/kit.html	(from http://www.lithoguru.com/scientist/litholite.html)
02:08:55	5281/5281	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:54%20GMT	http://www.lithoguru.com/scientist/litho_lite/Politics.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/Politics.html	(from http://www.lithoguru.com/scientist/litholite.html)
02:08:56	44468/44468	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:08:54%20GMT	http://www.lithoguru.com/scientist/Jeff_Byers.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/Jeff_Byers.html	(from http://www.lithoguru.com/scientist/litholite.html)
02:09:02	50023/50023	---M--	200	added ('OK')	image/jpeg	etag:%22c367-4f956ba99fc00%22	http://www.lithoguru.com/images/Cartoon%20Chris.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Cartoon%20Chris.jpg	(from http://www.lithoguru.com/scientist/litholite.html)
02:09:02	5535/5535	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:09:00%20GMT	http://www.lithoguru.com/scientist/JM3.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/JM3.html	(from http://www.lithoguru.com/scientist/publish.html)
02:09:04	6996/6996	---M--	200	added ('OK')	image/jpeg	etag:%221b54-4851e534e5c00%22	http://www.lithoguru.com/images/Field-Guide_Japanese2.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Field-Guide_Japanese2.jpg	(from http://www.lithoguru.com/scientist/books.html)
02:09:04	43881/43881	---M--	200	added ('OK')	image/gif	etag:%22ab69-42da895edfc00%22	http://www.lithoguru.com/images/books.gif	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/books.gif	(from http://www.lithoguru.com/scientist/publish.html)
02:09:05	4738/4738	---M--	200	added ('OK')	image/gif	etag:%221282-40b2a402c0000%22	http://www.lithoguru.com/images/Inside%20PROLITH.GIF	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Inside%20PROLITH.gif	(from http://www.lithoguru.com/scientist/books.html)
02:10:09	599767/599767	---M--	200	added ('OK')	application/pdf	etag:%22926d7-534c788deeac0%22	http://www.lithoguru.com/scientist/litho_history/EIPBN_history.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_history/EIPBN_history.pdf	(from http://www.lithoguru.com/scientist/lithohistory.html)
02:10:09	5288/5288	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2018:10:07%20GMT	http://www.lithoguru.com/scientist/thesis_haiku.html	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/thesis_haiku.html	(from http://www.lithoguru.com/scientist/books.html)
02:10:10	855755/855755	---M--	200	added ('OK')	application/pdf	etag:%22d0ecb-4becbe2d39c00%22	http://www.lithoguru.com/scientist/litho_history/Optical_lithography_40_years_and_holding_Bruning_2007.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_history/Optical_lithography_40_years_and_holding_Bruning_2007.pdf	(from http://www.lithoguru.com/scientist/lithohistory.html)
02:10:13	15772/15772	---M--	200	added ('OK')	application/pdf	etag:%223d9c-4becbe2d39c00%22	http://www.lithoguru.com/scientist/litho_papers/Errata_Hayt_Buck_7thEdition_Chris_Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/Errata_Hayt_Buck_7thEdition_Chris_Mack.pdf	(from http://www.lithoguru.com/scientist/books.html)
02:10:14	26643/26643	---M--	200	added ('OK')	application/pdf	etag:%226813-4becbe2d39c00%22	http://www.lithoguru.com/scientist/litho_papers/Errata_Alexander_Sadiku_3rdEdition_Chris_Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/Errata_Alexander_Sadiku_3rdEdition_Chris_Mack.pdf	(from http://www.lithoguru.com/scientist/books.html)
02:10:17	23957/23957	---M--	200	added ('OK')	application/pdf	etag:%225d95-4becbe2d39c00%22	http://www.lithoguru.com/scientist/litho_papers/Errata_Hecht_Optics_4thEdition_Chris_Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/Errata_Hecht_Optics_4thEdition_Chris_Mack.pdf	(from http://www.lithoguru.com/scientist/books.html)
02:10:22	50975/50975	---M--	200	added ('OK')	application/pdf	etag:%22c71f-4efc15889e000%22	http://www.lithoguru.com/scientist/litho_papers/Errata_Campbell_4th_edition_Chris_Mack.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/Errata_Campbell_4th_edition_Chris_Mack.pdf	(from http://www.lithoguru.com/scientist/books.html)
02:10:59	711730/711730	---M--	200	added ('OK')	application/pdf	etag:%22adc32-4becbe2d39c00%22	http://www.lithoguru.com/scientist/litho_papers/Chris_Mack_PhD_Thesis.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/Chris_Mack_PhD_Thesis.pdf	(from http://www.lithoguru.com/scientist/books.html)
02:12:05	663319/663319	---M--	200	added ('OK')	application/pdf	etag:%22a1f17-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1985_1_PROLITH_A%20Comprehensive%20Optical%20Lithography%20Model.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1985_1_PROLITH_A%20Comprehensive%20Optical%20Lithography%20Model.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:12:27	541529/541529	---M--	200	added ('OK')	application/pdf	etag:%2284359-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1986_3_Advanced%20Topics%20in%20Lithography%20Modeling.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1986_3_Advanced%20Topics%20in%20Lithography%20Modeling.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:15:33	262043/262043	---M--	200	added ('OK')	application/pdf	etag:%223ff9b-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1987_7_Contrast%20Enhancement%20Techniques%20for%20Submicron%20Optical%20Lithog.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1987_7_Contrast%20Enhancement%20Techniques%20for%20Submicron%20Optical%20Lithog.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:16:00	563137/563137	---M--	200	added ('OK')	application/pdf	etag:%22897c1-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1987_6_Development%20of%20Positive%20Photoresist.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1987_6_Development%20of%20Positive%20Photoresist.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:22:41	844713/844713	---M--	200	added ('OK')	application/pdf	etag:%22ce3a9-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1988_13_Mask%20Bias%20in%20Submicron%20Optical%20Lithography.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1988_13_Mask%20Bias%20in%20Submicron%20Optical%20Lithography.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:23:06	2012924/2012924	---M--	200	added ('OK')	application/pdf	etag:%221eb6fc-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1988_11_Understanding%20Focus%20Effects%20in%20Submicron%20Optical%20Lithography.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1988_11_Understanding%20Focus%20Effects%20in%20Submicron%20Optical%20Lithography.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:25:04	1809296/1809296	---M--	200	added ('OK')	application/pdf	etag:%221b9b90-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1988_12_Absorption%20and%20Exposure%20in%20Positive%20Photoresist.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1988_12_Absorption%20and%20Exposure%20in%20Positive%20Photoresist.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:25:59	1226320/1226320	---M--	200	added ('OK')	application/pdf	etag:%2212b650-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1989_15_Understanding%20Focus%20Effects%20in%20Submicron%20Optical%20Lithography%20Part%202.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1989_15_Understanding%20Focus%20Effects%20in%20Submicron%20Optical%20Lithography%20Part%202.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:26:16	1169882/1169882	---M--	200	added ('OK')	application/pdf	etag:%2211d9da-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1989_16_Focus%20Effects%20in%20Submicron%20Optical%20Lithography.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1989_16_Focus%20Effects%20in%20Submicron%20Optical%20Lithography.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:26:34	439147/439147	---M--	200	added ('OK')	application/pdf	etag:%226b36b-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1990_18_Algorithm%20for%20Optimizing%20Stepper%20Performance%20Through%20Image%20Manipulation.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1990_18_Algorithm%20for%20Optimizing%20Stepper%20Performance%20Through%20Image%20Manipulation.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:26:44	617627/617627	---M--	200	added ('OK')	application/pdf	etag:%2296c9b-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1989_17_Optimum%20Stepper%20Performance.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1989_17_Optimum%20Stepper%20Performance.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:27:32	359381/359381	---M--	200	added ('OK')	application/pdf	etag:%2257bd5-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1992_21_Generalized%20Characteristics%20Model.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_21_Generalized%20Characteristics%20Model.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:27:35	315066/315066	---M--	200	added ('OK')	application/pdf	etag:%224ceba-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1991_22_Fundamental%20Issues%20in%20Phase-Shifting%20Mask%20Technology.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1991_22_Fundamental%20Issues%20in%20Phase-Shifting%20Mask%20Technology.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:28:23	789793/789793	---M--	200	added ('OK')	application/pdf	etag:%22c0d21-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1991_20_Exposure%20Dose%20Optimization%20for%20Positive%20Resist.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1991_20_Exposure%20Dose%20Optimization%20for%20Positive%20Resist.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:30:14	679685/679685	---M--	200	added ('OK')	application/pdf	etag:%22a5f05-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1992_25_Experimental%20Investigation%20of%20Novel%20Dissolution%20Model.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_25_Experimental%20Investigation%20of%20Novel%20Dissolution%20Model.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:30:20	1021067/1021067	---M--	200	added ('OK')	application/pdf	etag:%22f948b-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1991_24_Modeling%20Characterization%20of%20a%200.5um%20DUV%20Process.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1991_24_Modeling%20Characterization%20of%20a%200.5um%20DUV%20Process.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:30:54	207691/207691	---M--	200	added ('OK')	application/pdf	etag:%2232b4b-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1992_27_Fundamental%20Diff%20Between%20Positive%20Negative%20Tone%20Imaging.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_27_Fundamental%20Diff%20Between%20Positive%20Negative%20Tone%20Imaging.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:31:40	532847/532847	---M--	200	added ('OK')	application/pdf	etag:%228216f-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1992_26_Understanding%20Focus%20Effects%20Part%203.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_26_Understanding%20Focus%20Effects%20Part%203.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:31:41	288902/288902	---M--	200	added ('OK')	application/pdf	etag:%2246886-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1992_29_New%20Kinetic%20Model%20for%20Resist%20Dissolution.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_29_New%20Kinetic%20Model%20for%20Resist%20Dissolution.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:32:00	119931/119931	---M--	200	added ('OK')	application/pdf	etag:%221d47b-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1992_30_Simple%20Method%20for%20Rim%20Shifter%20Design.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_30_Simple%20Method%20for%20Rim%20Shifter%20Design.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:32:37	228947/228947	---M--	200	added ('OK')	application/pdf	etag:%2237e53-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1993_32_Phase%20Contrast%20Lithography.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1993_32_Phase%20Contrast%20Lithography.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:32:41	866037/866037	---M--	200	added ('OK')	application/pdf	etag:%22d36f5-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1992_28_I-line%20DUV%20VUV%20or%20%20X-Ray.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1992_28_I-line%20DUV%20VUV%20or%20%20X-Ray.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:32:58	474139/474139	---M--	200	added ('OK')	application/pdf	etag:%2273c1b-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1993_31_Lithographic%20Effects%20of%20Metal%20Reflectivity%20Variations.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1993_31_Lithographic%20Effects%20of%20Metal%20Reflectivity%20Variations.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:33:31	528985/528985	---M--	200	added ('OK')	application/pdf	etag:%2281259-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1993_33_Optimization%20of%20Spatial%20Properties%20of%20Illumination.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1993_33_Optimization%20of%20Spatial%20Properties%20of%20Illumination.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:33:34	351807/351807	---M--	200	added ('OK')	application/pdf	etag:%2255e3f-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1993_34_Cost%20Analysis%20of%20Lithographic%20Characterization_An%20Overview.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1993_34_Cost%20Analysis%20of%20Lithographic%20Characterization_An%20Overview.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:34:14	242141/242141	---M--	200	added ('OK')	application/pdf	etag:%223b1dd-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1994_38_Modeling%20of%20Solvent%20Evaporation%20Effects.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1994_38_Modeling%20of%20Solvent%20Evaporation%20Effects.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:34:38	409169/409169	---M--	200	added ('OK')	application/pdf	etag:%2263e51-4f8b5cbdefc00%22	http://www.lithoguru.com/scientist/litho_papers/1993_37_Understanding%20Focus%20Effects_Review.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1993_37_Understanding%20Focus%20Effects_Review.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:35:12	207250/207250	---M--	200	added ('OK')	application/pdf	etag:%2232992-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1994_40_Enhanced%20Lumped%20Parameter%20Model%20for%20Photolithography.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1994_40_Enhanced%20Lumped%20Parameter%20Model%20for%20Photolithography.pdf	(from http://www.lithoguru.com/scientist/papers.html)
02:36:12	728709/728709	---M--	200	added ('OK')	application/pdf	etag:%22b1e85-4fad4f1961c00%22	http://www.lithoguru.com/scientist/litho_papers/1994_39_Thermal%20Design%20Methodology%20of%20Hot%20and%20Chill%20Plates%20for%20Photolith.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_papers/1994_39_Thermal%20Design%20Methodology%20of%20Hot%20and%20Chill%20Plates%20for%20Photolith.pdf	(from http://www.lithoguru.com/scientist/papers.html)
